tconst,ordering,nconst,category,characters,averageRating,numVotes,directors,writers,titleType,originalTitle,isAdult,startYear,runtimeMinutes,genres,decennie_startYear,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,title,region,language,isOriginalTitle
tt0424318,1,nm1476369,actor,Col. Theo Bogwanda,7.2,343,nm0618729,"nm0618729,nm1715552",movie,La nuit de la vérité,0.0,2004.0,100.0,Drama,2000.0,Moussa Cissé,,,actor,"tt0424318,tt0417041,tt0117088,tt18550270",La nuit de la vérité,FR,fr,0
tt0424318,5,nm5499164,actor,N'Gove,7.2,343,nm0618729,"nm0618729,nm1715552",movie,La nuit de la vérité,0.0,2004.0,100.0,Drama,2000.0,Yves Thombiano,,,actor,tt0424318,La nuit de la vérité,FR,fr,0
tt0424318,6,nm5499036,actor,Youba,7.2,343,nm0618729,"nm0618729,nm1715552",movie,La nuit de la vérité,0.0,2004.0,100.0,Drama,2000.0,Claude Kaboré,,,actor,tt0424318,La nuit de la vérité,FR,fr,0
tt0424318,9,nm1127962,actress,Awa,7.2,343,nm0618729,"nm0618729,nm1715552",movie,La nuit de la vérité,0.0,2004.0,100.0,Drama,2000.0,Odilia Yoni,,,actress,"tt4585576,tt4585694,tt28279341,tt0424318",La nuit de la vérité,FR,fr,0
tt0424318,10,nm5499217,actor,Honoré Bogwanda,7.2,343,nm0618729,"nm0618729,nm1715552",movie,La nuit de la vérité,0.0,2004.0,100.0,Drama,2000.0,Cedric Zida,,,actor,tt0424318,La nuit de la vérité,FR,fr,0
tt0424318,13,nm1715552,writer,unknown,7.2,343,nm0618729,"nm0618729,nm1715552",movie,La nuit de la vérité,0.0,2004.0,100.0,Drama,2000.0,Marc Gautron,,,writer,"tt0424318,tt28476366,tt31099721,tt4075508",La nuit de la vérité,FR,fr,0
tt0431493,8,nm0815926,actress,Joséphine Maulpas,6.4,396,nm0002174,"nm1061623,nm0002174",movie,Les âmes grises,0.0,2005.0,106.0,Drama,2000.0,Agnès Sourdillon,,,actress,"tt0403410,tt1304873,tt0094709,tt3609824",Les âmes grises,FR,fr,0
tt0431493,4,nm0359652,actress,Lysia Verhareine,6.4,396,nm0002174,"nm1061623,nm0002174",movie,Les âmes grises,0.0,2005.0,106.0,Drama,2000.0,Marina Hands,1975.0,,actress,"tt0459880,tt0362225,tt0338135,tt0401383",Les âmes grises,FR,fr,0
tt0431493,10,nm0521041,actor,L'instituteur fou,6.4,396,nm0002174,"nm1061623,nm0002174",movie,Les âmes grises,0.0,2005.0,106.0,Drama,2000.0,François Loriquet,1964.0,,actor,"tt0274117,tt13880104,tt25389602,tt15140278",Les âmes grises,FR,fr,0
tt0431493,9,nm0544522,actor,Colonel Matziev,6.4,396,nm0002174,"nm1061623,nm0002174",movie,Les âmes grises,0.0,2005.0,106.0,Drama,2000.0,Franck Manzoni,,,actor,"tt1388815,tt0115856,tt12404772,tt0109772",Les âmes grises,FR,fr,0
tt0268159,4,nm0721469,actress,Dolorès,4.8,36,nm0994291,"nm0994291,nm1064065",movie,Avec tout mon amour,0.0,2001.0,88.0,Drama,2000.0,Dominique Reymond,1957.0,,actress,"tt6367558,tt3584576,tt0118201,tt0216689",Avec tout mon amour,FR,fr,0
tt0284034,5,nm0721469,actress,Karen,5.9,6456,nm0000801,nm0000801,movie,Demonlover,0.0,2002.0,129.0,"Drama,Mystery,Thriller",2000.0,Dominique Reymond,1957.0,,actress,"tt6367558,tt3584576,tt0118201,tt0216689",Demonlover,FR,fr,0
tt0284034,10,nm1975623,actress,Eiko,5.9,6456,nm0000801,nm0000801,movie,Demonlover,0.0,2002.0,129.0,"Drama,Mystery,Thriller",2000.0,Naoko Yamazaki,,,actress,"tt0132019,tt0284034,tt0115431,tt0824021",Demonlover,FR,fr,0
tt0284034,6,nm0538953,actor,Henri-Pierre Volf,5.9,6456,nm0000801,nm0000801,movie,Demonlover,0.0,2002.0,129.0,"Drama,Mystery,Thriller",2000.0,Jean-Baptiste Malartre,1945.0,,actor,"tt1355327,tt1316013,tt0284034,tt0216689",Demonlover,FR,fr,0
tt0291131,7,nm0721469,actress,La directrice,7.0,1376,nm0749439,"nm0520569,nm0749439",movie,Les diables,0.0,2002.0,105.0,Drama,2000.0,Dominique Reymond,1957.0,,actress,"tt6367558,tt3584576,tt0118201,tt0216689",Les diables,FR,fr,0
tt0291131,6,nm0481393,actor,Djamel,7.0,1376,nm0749439,"nm0520569,nm0749439",movie,Les diables,0.0,2002.0,105.0,Drama,2000.0,Galamelah Lagra,,,actor,"tt0291131,tt0139249,tt0250744,tt0302216",Les diables,FR,fr,0
tt0291131,3,nm1233128,actor,Karim,7.0,1376,nm0749439,"nm0520569,nm0749439",movie,Les diables,0.0,2002.0,105.0,Drama,2000.0,Rochdy Labidi,,,actor,tt0291131,Les diables,FR,fr,0
tt0291131,9,nm1242877,actress,La femme de la maison,7.0,1376,nm0749439,"nm0520569,nm0749439",movie,Les diables,0.0,2002.0,105.0,Drama,2000.0,Danielle Ambry,,,actress,tt0291131,Les diables,FR,fr,0
tt0291131,10,nm1241670,actor,Ali,7.0,1376,nm0749439,"nm0520569,nm0749439",movie,Les diables,0.0,2002.0,105.0,Drama,2000.0,Mehdi Laribi,,,actor,"tt0291131,tt1280566,tt0402488",Les diables,FR,fr,0
tt0328990,6,nm0721469,actress,Mme Delacre,5.9,502,nm0001901,"nm0001901,nm0209154",movie,Demain on déménage,0.0,2004.0,110.0,"Comedy,Drama",2000.0,Dominique Reymond,1957.0,,actress,"tt6367558,tt3584576,tt0118201,tt0216689",Demain on déménage,FR,fr,0
tt0328990,10,nm0373092,actor,Mr Dietrich,5.9,502,nm0001901,"nm0001901,nm0209154",movie,Demain on déménage,0.0,2004.0,110.0,"Comedy,Drama",2000.0,Christian Hecq,,,actor,"tt0397508,tt2441982,tt0307343,tt0169485",Demain on déménage,FR,fr,0
tt0354848,10,nm0721469,actress,La femme dans le métro,5.5,155,nm0500188,nm0500188,movie,Process,0.0,2004.0,93.0,Drama,2000.0,Dominique Reymond,1957.0,,actress,"tt6367558,tt3584576,tt0118201,tt0216689",Process,FR,fr,0
tt0354848,5,nm1106610,actor,Le jeune amant,5.5,155,nm0500188,nm0500188,movie,Process,0.0,2004.0,93.0,Drama,2000.0,Sébastien Viala,,,actor,"tt0417453,tt0365190,tt0354848,tt0347474",Process,FR,fr,0
tt0354848,3,nm1029367,actress,Une actrice,5.5,155,nm0500188,nm0500188,movie,Process,0.0,2004.0,93.0,Drama,2000.0,Julia Faure,1977.0,,actress,"tt0364517,tt2253939,tt0290841,tt0354848",Process,FR,fr,0
tt0354848,7,nm1326318,actor,Un médecin,5.5,155,nm0500188,nm0500188,movie,Process,0.0,2004.0,93.0,Drama,2000.0,Erik Arnaud,,,actor,tt0354848,Process,FR,fr,0
tt0354848,9,nm1432708,actress,La jeune mère,5.5,155,nm0500188,nm0500188,movie,Process,0.0,2004.0,93.0,Drama,2000.0,Hannah Westaway,,,actress,tt0354848,Process,FR,fr,0
tt0436419,4,nm0721469,actress,"Nadine, la mère de Pierro",4.2,20,nm0895526,"nm0716696,nm0895526",movie,Il sera une fois...,0.0,2006.0,78.0,unknown,2000.0,Dominique Reymond,1957.0,,actress,"tt6367558,tt3584576,tt0118201,tt0216689",Il sera une fois...,FR,fr,0
tt0436419,2,nm0972573,actress,Elise,4.2,20,nm0895526,"nm0716696,nm0895526",movie,Il sera une fois...,0.0,2006.0,78.0,unknown,2000.0,Lucie Régnier,,,actress,"tt0284295,tt0436419,tt5065522",Il sera une fois...,FR,fr,0
tt0284295,8,nm0273857,actress,Martha's mother,6.8,197,nm0895526,"nm0716696,nm0895526",movie,Martha... Martha,0.0,2001.0,97.0,Drama,2000.0,Catherine Ferran,1945.0,,actress,"tt0099334,tt0488792,tt0423321,tt0115549",Martha... Martha,FR,fr,0
tt0284295,4,nm0028323,actress,Marie,6.8,197,nm0895526,"nm0716696,nm0895526",movie,Martha... Martha,0.0,2001.0,97.0,Drama,2000.0,Lydia Andrei,,,actress,"tt0181882,tt0216499,tt0232083,tt0288276",Martha... Martha,FR,fr,0
tt0284295,6,nm0190340,actor,Juan,6.8,197,nm0895526,"nm0716696,nm0895526",movie,Martha... Martha,0.0,2001.0,97.0,Drama,2000.0,Javier Cruz,,,actor,"tt1179855,tt0168509,tt0460342,tt1661320",Martha... Martha,FR,fr,0
tt0284295,3,nm0972573,actress,Lise,6.8,197,nm0895526,"nm0716696,nm0895526",movie,Martha... Martha,0.0,2001.0,97.0,Drama,2000.0,Lucie Régnier,,,actress,"tt0284295,tt0436419,tt5065522",Martha... Martha,FR,fr,0
tt0284295,7,nm0974531,actor,M. Lambert,6.8,197,nm0895526,"nm0716696,nm0895526",movie,Martha... Martha,0.0,2001.0,97.0,Drama,2000.0,Pierre Pezon,,,actor,tt0284295,Martha... Martha,FR,fr,0
tt0247967,6,nm0505044,actress,Valérie,7.3,28,nm0158903,nm0158903,movie,Confort moderne,0.0,2000.0,95.0,Drama,2000.0,Sabrina Leurquin,,,actress,"tt0129114,tt0368375,tt0107778,tt0316954",Confort moderne,FR,fr,0
tt0247967,3,nm0004382,actor,Alain,7.3,28,nm0158903,nm0158903,movie,Confort moderne,0.0,2000.0,95.0,Drama,2000.0,Jean-Jacques Vanier,,,actor,"tt0115070,tt0781455,tt3223302,tt0111342",Confort moderne,FR,fr,0
tt0247967,5,nm0487958,actor,Sylvestre,7.3,28,nm0158903,nm0158903,movie,Confort moderne,0.0,2000.0,95.0,Drama,2000.0,Stephan Lara,,,actor,"tt0247967,tt1833735,tt0392858",Confort moderne,FR,fr,0
tt0247967,8,nm0595123,actor,Stéphane,7.3,28,nm0158903,nm0158903,movie,Confort moderne,0.0,2000.0,95.0,Drama,2000.0,Arnaud Mock,,,actor,tt0247967,Confort moderne,FR,fr,0
tt0368375,11,nm0505044,actress,L'infirmière maison de repos,5.7,522,nm0166507,"nm0166507,nm0183293,nm1492989,nm0494493,nm1362432",movie,Trouble,0.0,2005.0,98.0,Thriller,2000.0,Sabrina Leurquin,,,actress,"tt0129114,tt0368375,tt0107778,tt0316954",Trouble,FR,fr,0
tt0368375,6,nm0185750,actor,Le notaire,5.7,522,nm0166507,"nm0166507,nm0183293,nm1492989,nm0494493,nm1362432",movie,Trouble,0.0,2005.0,98.0,Thriller,2000.0,Christian Crahay,1949.0,,actor,"tt0110021,tt20246344,tt15808042,tt1564769",Trouble,FR,fr,0
tt0368375,4,nm1870892,actor,Petit Pierre,5.7,522,nm0166507,"nm0166507,nm0183293,nm1492989,nm0494493,nm1362432",movie,Trouble,0.0,2005.0,98.0,Thriller,2000.0,Nathan Lacroix,,,actor,"tt0368375,tt1289799",Trouble,FR,fr,0
tt0368375,9,nm1865699,actor,Matyas enfant,5.7,522,nm0166507,"nm0166507,nm0183293,nm1492989,nm0494493,nm1362432",movie,Trouble,0.0,2005.0,98.0,Thriller,2000.0,Benjamin Engelman,,,actor,tt0368375,Trouble,FR,fr,0
tt0368375,10,nm1868586,actor,Thomas enfant,5.7,522,nm0166507,"nm0166507,nm0183293,nm1492989,nm0494493,nm1362432",movie,Trouble,0.0,2005.0,98.0,Thriller,2000.0,David Engelman,,,actor,tt0368375,Trouble,FR,fr,0
tt0368375,16,nm0494493,writer,unknown,5.7,522,nm0166507,"nm0166507,nm0183293,nm1492989,nm0494493,nm1362432",movie,Trouble,0.0,2005.0,98.0,Thriller,2000.0,Yann Le Nivet,,,writer,"tt0806905,tt5595238,tt0169485,tt2364258",Trouble,FR,fr,0
tt0291259,6,nm0309395,actress,Madame Bordas,5.9,617,nm0485904,"nm0102722,nm0485904,nm1225127",movie,L'idole,0.0,2002.0,110.0,"Drama,Romance",2000.0,Jany Gastaldi,,,actress,"tt0110521,tt0085477,tt0261069,tt0236799",L'idole,FR,fr,0
tt0291259,16,nm0592945,producer,unknown,5.9,617,nm0485904,"nm0102722,nm0485904,nm1225127",movie,L'idole,0.0,2002.0,110.0,"Drama,Romance",2000.0,Marc Missonnier,1970.0,,producer,"tt0283832,tt0324133,tt1458175,tt1191111",L'idole,FR,fr,0
tt0291259,10,nm0493214,actress,La femme-flic,5.9,617,nm0485904,"nm0102722,nm0485904,nm1225127",movie,L'idole,0.0,2002.0,110.0,"Drama,Romance",2000.0,Esse Lawson,,,actress,"tt0250744,tt0293155,tt0291259,tt0284387",L'idole,FR,fr,0
tt0291259,5,nm1225697,actress,Caroline,5.9,617,nm0485904,"nm0102722,nm0485904,nm1225127",movie,L'idole,0.0,2002.0,110.0,"Drama,Romance",2000.0,Marie Loboda,,,actress,"tt0291259,tt0329949,tt0253612,tt0430224",L'idole,FR,fr,0
tt0291259,14,nm1225127,writer,unknown,5.9,617,nm0485904,"nm0102722,nm0485904,nm1225127",movie,L'idole,0.0,2002.0,110.0,"Drama,Romance",2000.0,Michelle Tourneur,,,writer,"tt0291259,tt12555958,tt0855754,tt1287492",L'idole,FR,fr,0
tt0412080,3,nm0713747,actor,George,7.8,58931,nm0002044,nm0002044,movie,The World's Fastest Indian,0.0,2005.0,127.0,"Biography,Drama,Sport",2000.0,Iain Rea,,,actor,"tt0412080,tt0106241,tt0094735,tt0112230",Burt Munro,FR,fr,0
tt0412080,14,nm0360322,producer,unknown,7.8,58931,nm0002044,nm0002044,movie,The World's Fastest Indian,0.0,2005.0,127.0,"Biography,Drama,Sport",2000.0,Gary Hannam,,,producer,"tt0412080,tt0095709,tt0139432,tt0088355",Burt Munro,FR,fr,0
tt0412080,9,nm1102278,actor,Jeff,7.8,58931,nm0002044,nm0002044,movie,The World's Fastest Indian,0.0,2005.0,127.0,"Biography,Drama,Sport",2000.0,Antony Starr,1975.0,,actor,"tt0461097,tt1190634,tt1684925,tt0364751",Burt Munro,FR,fr,0
tt0412080,4,nm1705720,actress,Sarah,7.8,58931,nm0002044,nm0002044,movie,The World's Fastest Indian,0.0,2005.0,127.0,"Biography,Drama,Sport",2000.0,Tessa Mitchell,,,actress,"tt0412080,tt0403407,tt11177950,tt0098911",Burt Munro,FR,fr,0
tt0216750,6,nm0224940,actor,Moussa,6.3,749,nm0733886,"nm0150079,nm0733886",movie,Total Western,0.0,2000.0,84.0,"Action,Crime,Drama",2000.0,Youssef Diawara,,,actor,"tt0465494,tt0216750,tt1110220,tt1068632",La Ferme,FR,fr,0
tt0216750,6,nm0224940,actor,Moussa,6.3,749,nm0733886,"nm0150079,nm0733886",movie,Total Western,0.0,2000.0,84.0,"Action,Crime,Drama",2000.0,Youssef Diawara,,,actor,"tt0465494,tt0216750,tt1110220,tt1068632",Total Western,FR,fr,0
tt0216750,8,nm0405726,actor,Kevin,6.3,749,nm0733886,"nm0150079,nm0733886",movie,Total Western,0.0,2000.0,84.0,"Action,Crime,Drama",2000.0,Christophe Hémon,,,actor,"tt0216750,tt0450615,tt0100112,tt0113904",La Ferme,FR,fr,0
tt0216750,8,nm0405726,actor,Kevin,6.3,749,nm0733886,"nm0150079,nm0733886",movie,Total Western,0.0,2000.0,84.0,"Action,Crime,Drama",2000.0,Christophe Hémon,,,actor,"tt0216750,tt0450615,tt0100112,tt0113904",Total Western,FR,fr,0
tt0216750,4,nm0756493,actress,Farida,6.3,749,nm0733886,"nm0150079,nm0733886",movie,Total Western,0.0,2000.0,84.0,"Action,Crime,Drama",2000.0,Kahena Saighi,,,actress,"tt0270127,tt0216750,tt0792965,tt0284387",La Ferme,FR,fr,0
tt0216750,4,nm0756493,actress,Farida,6.3,749,nm0733886,"nm0150079,nm0733886",movie,Total Western,0.0,2000.0,84.0,"Action,Crime,Drama",2000.0,Kahena Saighi,,,actress,"tt0270127,tt0216750,tt0792965,tt0284387",Total Western,FR,fr,0
tt0216750,14,nm0069963,producer,unknown,6.3,749,nm0733886,"nm0150079,nm0733886",movie,Total Western,0.0,2000.0,84.0,"Action,Crime,Drama",2000.0,Saïd Ben Saïd,1966.0,,producer,"tt3716530,tt2762506,tt2172584,tt1692486",La Ferme,FR,fr,0
tt0216750,14,nm0069963,producer,unknown,6.3,749,nm0733886,"nm0150079,nm0733886",movie,Total Western,0.0,2000.0,84.0,"Action,Crime,Drama",2000.0,Saïd Ben Saïd,1966.0,,producer,"tt3716530,tt2762506,tt2172584,tt1692486",Total Western,FR,fr,0
tt0343426,11,nm0224940,actor,Sam,4.3,1507,"nm1096212,nm1288611","nm1290937,nm1096212,nm0491230,nm1288611,nm1295147,nm0154385",movie,La beuze,0.0,2003.0,93.0,"Comedy,Crime",2000.0,Youssef Diawara,,,actor,"tt0465494,tt0216750,tt1110220,tt1068632",La Beuze,FR,fr,0
tt0343426,5,nm0008506,actor,Perez,4.3,1507,"nm1096212,nm1288611","nm1290937,nm1096212,nm0491230,nm1288611,nm1295147,nm0154385",movie,La beuze,0.0,2003.0,93.0,"Comedy,Crime",2000.0,Lionel Abelanski,1964.0,,actor,"tt0783233,tt2870756,tt0170705,tt2102355",La Beuze,FR,fr,0
tt0343426,6,nm0008506,actor,Le père de Perez,4.3,1507,"nm1096212,nm1288611","nm1290937,nm1096212,nm0491230,nm1288611,nm1295147,nm0154385",movie,La beuze,0.0,2003.0,93.0,"Comedy,Crime",2000.0,Lionel Abelanski,1964.0,,actor,"tt0783233,tt2870756,tt0170705,tt2102355",La Beuze,FR,fr,0
tt0343426,9,nm1291428,actor,Adolfo Maier,4.3,1507,"nm1096212,nm1288611","nm1290937,nm1096212,nm0491230,nm1288611,nm1295147,nm0154385",movie,La beuze,0.0,2003.0,93.0,"Comedy,Crime",2000.0,Jorge Cabezas,,,actor,"tt0280523,tt0343426,tt0336838",La Beuze,FR,fr,0
tt0451225,14,nm11992690,producer,unknown,5.5,209,nm1774041,"nm0042341,nm1960292",movie,Telling Lies,0.0,2008.0,81.0,Thriller,2000.0,Jayabalan Murali Manohar,,,producer,"tt1388434,tt0357905,tt0094765,tt0458176",Mensonges mortels,FR,fr,0
tt0451225,6,nm2156787,actress,Ms. Conrad,5.5,209,nm1774041,"nm0042341,nm1960292",movie,Telling Lies,0.0,2008.0,81.0,Thriller,2000.0,Claire Louise Amias,,,actress,"tt3832326,tt0458072,tt0451225,tt7408238",Mensonges mortels,FR,fr,0
tt0451225,8,nm1838001,actor,Bill Neary,5.5,209,nm1774041,"nm0042341,nm1960292",movie,Telling Lies,0.0,2008.0,81.0,Thriller,2000.0,Richard Fry,,,actor,"tt0491110,tt0418587,tt0453521,tt0439280",Mensonges mortels,FR,fr,0
tt0451225,10,nm1682506,actress,Gym Teacher,5.5,209,nm1774041,"nm0042341,nm1960292",movie,Telling Lies,0.0,2008.0,81.0,Thriller,2000.0,Genevieve Swallow,,,actress,"tt0451225,tt0094535,tt31518423,tt1123380",Mensonges mortels,FR,fr,0
tt0294866,2,nm0184618,actor,Dr. Clovis Vincent,6.7,21,nm0918452,nm0918452,movie,Ravel's Brain,0.0,2001.0,52.0,"Biography,Documentary,Music",2000.0,Richard Cowan,1957.0,2015.0,actor,"tt0094777,tt0113731,tt0096968,tt12899866",Ravel's Brain,FR,fr,0
tt0294866,4,nm0560871,actress,Ida Rubinstein,6.7,21,nm0918452,nm0918452,movie,Ravel's Brain,0.0,2001.0,52.0,"Biography,Documentary,Music",2000.0,Morgane Maugran,,,actress,"tt0281861,tt0117365,tt0116198,tt0120275",Ravel's Brain,FR,fr,0
tt0294866,1,nm1047811,actor,Maurice Ravel,6.7,21,nm0918452,nm0918452,movie,Ravel's Brain,0.0,2001.0,52.0,"Biography,Documentary,Music",2000.0,Thierry Costa,,,actor,"tt0294866,tt0864911,tt0169504,tt0174376",Ravel's Brain,FR,fr,0
tt0280733,4,nm0472701,actress,Lilo,6.7,110,nm0459451,nm0040158,movie,Heidi M.,0.0,2001.0,95.0,Drama,2000.0,Ulrike Krumbiegel,1961.0,,actress,"tt0363163,tt0806901,tt3773838,tt0889263",Un nouveau départ,FR,fr,0
tt0280733,5,nm0622619,actor,Winnie,6.7,110,nm0459451,nm0040158,movie,Heidi M.,0.0,2001.0,95.0,Drama,2000.0,Kurt Naumann,1948.0,2018.0,actor,"tt0305242,tt0270327,tt0306511,tt0112936",Un nouveau départ,FR,fr,0
tt0280733,9,nm2707211,actor,Fluggast,6.7,110,nm0459451,nm0040158,movie,Heidi M.,0.0,2001.0,95.0,Drama,2000.0,Frank Muche,,,actor,"tt0458349,tt0280733,tt0429401",Un nouveau départ,FR,fr,0
tt0337573,8,nm0472701,actress,Rosa Martens,6.9,9078,nm0023355,nm0023355,movie,Antikörper,0.0,2005.0,127.0,"Crime,Drama,Horror",2000.0,Ulrike Krumbiegel,1961.0,,actress,"tt0363163,tt0806901,tt3773838,tt0889263",Antibodies,FR,fr,0
tt0337573,5,nm0336111,actor,Wosniak,6.9,9078,nm0023355,nm0023355,movie,Antikörper,0.0,2005.0,127.0,"Crime,Drama,Horror",2000.0,Konstantin Graudus,1965.0,,actor,"tt0108749,tt0102936,tt0105931,tt0092389",Antibodies,FR,fr,0
tt0337573,10,nm0774886,actor,Sucharzewski,6.9,9078,nm0023355,nm0023355,movie,Antikörper,0.0,2005.0,127.0,"Crime,Drama,Horror",2000.0,Jürgen Schornagel,1939.0,,actor,"tt0108749,tt0893548,tt0249542,tt0120999",Antibodies,FR,fr,0
tt0337573,7,nm0617852,actor,Michael Martens,6.9,9078,nm0023355,nm0023355,movie,Antikörper,0.0,2005.0,127.0,"Crime,Drama,Horror",2000.0,Wotan Wilke Möhring,1967.0,,actor,"tt1188729,tt4893452,tt0337573,tt0806910",Antibodies,FR,fr,0
tt0337573,4,nm1600801,actress,Frau Hering,6.9,9078,nm0023355,nm0023355,movie,Antikörper,0.0,2005.0,127.0,"Crime,Drama,Horror",2000.0,Waltraud Witte,,,actress,tt0337573,Antibodies,FR,fr,0
tt0337573,13,nm1979509,producer,unknown,6.9,9078,nm0023355,nm0023355,movie,Antikörper,0.0,2005.0,127.0,"Crime,Drama,Horror",2000.0,Theo Baltz,1950.0,,producer,"tt0844457,tt0337573,tt2017452,tt24655266",Antibodies,FR,fr,0
tt0159273,7,nm0472762,actor,Lokar,6.4,113384,nm0601382,"nm0859029,nm0859049,nm0892705,nm0672015",movie,Behind Enemy Lines,0.0,2001.0,106.0,"Action,Drama,Thriller",2000.0,Olek Krupa,1947.0,,actor,"tt4846340,tt0119303,tt0887883,tt0317740",En territoire ennemi,FR,fr,0
tt0200257,5,nm0798611,actress,Queen Christina,6.5,416,nm0210701,nm0210701,movie,Palavra e Utopia,0.0,2000.0,130.0,"Biography,Drama,History",2000.0,Leonor Silveira,1970.0,,actress,"tt26440896,tt0119921,tt0120443,tt0472521",Parole et utopie,FR,fr,0
tt0200257,8,nm0559247,actor,Notary,6.5,416,nm0210701,nm0210701,movie,Palavra e Utopia,0.0,2000.0,130.0,"Biography,Drama,History",2000.0,Paulo Matos,1960.0,,actor,"tt0100269,tt0852479,tt0310029,tt1394473",Parole et utopie,FR,fr,0
tt0200257,3,nm0874579,actor,Padre António Vieira (Young),6.5,416,nm0210701,nm0210701,movie,Palavra e Utopia,0.0,2000.0,130.0,"Biography,Drama,History",2000.0,Ricardo Trêpa,1972.0,,actor,"tt0980976,tt0403439,tt0303162,tt0200257",Parole et utopie,FR,fr,0
tt0283422,6,nm0798611,actress,Marie,6.9,1855,nm0210701,"nm0210701,nm0409560,nm0663729,nm0000636,nm0004656",movie,Je rentre à la maison,0.0,2001.0,90.0,"Comedy,Drama",2000.0,Leonor Silveira,1970.0,,actress,"tt26440896,tt0119921,tt0120443,tt0472521",Je rentre à la maison,FR,fr,0
tt0283422,7,nm0874579,actor,Guard,6.9,1855,nm0210701,"nm0210701,nm0409560,nm0663729,nm0000636,nm0004656",movie,Je rentre à la maison,0.0,2001.0,90.0,"Comedy,Drama",2000.0,Ricardo Trêpa,1972.0,,actor,"tt0980976,tt0403439,tt0303162,tt0200257",Je rentre à la maison,FR,fr,0
tt0283422,5,nm0049658,actress,Sylvia,6.9,1855,nm0210701,"nm0210701,nm0409560,nm0663729,nm0000636,nm0004656",movie,Je rentre à la maison,0.0,2001.0,90.0,"Comedy,Drama",2000.0,Leonor Baldaque,1977.0,,actress,"tt1483735,tt0472521,tt0303162,tt0283422",Je rentre à la maison,FR,fr,0
tt0364093,1,nm0798611,actress,Rosa Maria,6.6,2098,nm0210701,nm0210701,movie,Um Filme Falado,0.0,2003.0,96.0,"Comedy,Drama,History",2000.0,Leonor Silveira,1970.0,,actress,"tt26440896,tt0119921,tt0120443,tt0472521",Un film parlé,FR,fr,0
tt0364093,2,nm1392422,actress,Maria Joana,6.6,2098,nm0210701,nm0210701,movie,Um Filme Falado,0.0,2003.0,96.0,"Comedy,Drama,History",2000.0,Filipa de Almeida,,,actress,"tt0364093,tt0472521,tt3504994",Un film parlé,FR,fr,0
tt0364093,8,nm1540177,actor,Pescador,6.6,2098,nm0210701,nm0210701,movie,Um Filme Falado,0.0,2003.0,96.0,"Comedy,Drama,History",2000.0,Michel Lubrano di Sbaraglione,,,actor,tt0364093,Un film parlé,FR,fr,0
tt0259417,7,nm0829135,actor,Gary,6.4,125,nm0842955,nm0842955,movie,Malunde,0.0,2001.0,119.0,Drama,2000.0,Deon Stewardson,1951.0,2017.0,actor,"tt0757127,tt0097734,tt0101325,tt0112766",Malunde,FR,fr,0
tt0259417,10,nm0683481,actor,Mr. Khan,6.4,125,nm0842955,nm0842955,movie,Malunde,0.0,2001.0,119.0,Drama,2000.0,Charles Pillai,,2010.0,actor,"tt0097243,tt0106868,tt0119068,tt0200441",Malunde,FR,fr,0
tt0259417,9,nm0125089,actor,Moegsien,6.4,125,nm0842955,nm0842955,movie,Malunde,0.0,2001.0,119.0,Drama,2000.0,Peter Butler,,,actor,"tt0419358,tt4500922,tt0120695,tt1198403",Malunde,FR,fr,0
tt0259417,4,nm0435193,actress,Breakfast,6.4,125,nm0842955,nm0842955,movie,Malunde,0.0,2001.0,119.0,Drama,2000.0,Mosa Kaiser,,,actress,"tt0395169,tt0460808,tt4150102,tt0213664",Malunde,FR,fr,0
tt0259417,2,nm0610768,actor,Wonderboy (Philip Khumalo),6.4,125,nm0842955,nm0842955,movie,Malunde,0.0,2001.0,119.0,Drama,2000.0,Kagiso Mtetwa,,,actor,"tt0259417,tt1277961",Malunde,FR,fr,0
tt0259417,13,nm0081324,producer,unknown,6.4,125,nm0842955,nm0842955,movie,Malunde,0.0,2001.0,119.0,Drama,2000.0,Jürgen Biefang,,,producer,"tt0156017,tt0192912,tt0259417,tt0429153",Malunde,FR,fr,0
tt0234837,3,nm0422600,actor,Mardar,7.4,6564,nm0521601,nm0521601,movie,Suzhou he,0.0,2000.0,83.0,"Drama,Romance",2000.0,Hongsheng Jia,1967.0,2010.0,actor,"tt0298238,tt0103820,tt32205810,tt0186537",Suzhou River,FR,fr,0
tt0234837,4,nm0398948,actor,Lao B.,7.4,6564,nm0521601,nm0521601,movie,Suzhou he,0.0,2000.0,83.0,"Drama,Romance",2000.0,Zhongkai Hua,,,actor,tt0234837,Suzhou River,FR,fr,0
tt0234837,5,nm0946287,actor,Boss,7.4,6564,nm0521601,nm0521601,movie,Suzhou he,0.0,2000.0,83.0,"Drama,Romance",2000.0,Anlian Yao,1957.0,,actor,"tt3989298,tt0456658,tt7007310,tt7946836",Suzhou River,FR,fr,0
tt0234837,7,nm7395098,actor,Narrator,7.4,6564,nm0521601,nm0521601,movie,Suzhou he,0.0,2000.0,83.0,"Drama,Romance",2000.0,Zhang Ming Fang,,,actor,"tt2071628,tt6579724,tt6579448,tt6579598",Suzhou River,FR,fr,0
tt0439646,5,nm0247031,actor,Isaac,6.6,208,nm1097974,nm1097974,movie,Jewboy,0.0,2005.0,52.0,Drama,2000.0,Nicholas Eadie,1958.0,,actor,"tt0140770,tt0115264,tt0086511,tt0086727",Jewboy,FR,fr,0
